ID,CreditScore,DebtRatio,Assets,Age,NumberOfDependents,NumberOfOpenCreditLinesAndLoans,MonthlyIncome,NumberOfTimesPastDue,EmploymentLength,HomeOwnership,Education,MaritalStatus,YearsAtCurrentAddress,NoPaidPerc,Percent_paid,Deuda
6106,427,0.4342152669839647,129286,23,bajo,mas de 15,3944,menos de 5,menos de 10,Mortgage,PhD,Single,entre 10-20,0.23786552,0.7621344800000001,56137.96
6107,668,0.0350697094479299,93472,76,medio,mas de 15,19480,entre 5-15,entre 10-20,Mortgage,Bachelor,Married,entre 10-20,0.29031673,0.70968327,3278.04
6108,619,0.0859633835789303,76077,25,bajo,entre 5-15,11376,mas de 15,entre 10-20,Mortgage,High School,Single,entre 10-20,0.20631586,0.79368414,6539.84
6109,664,0.4994933607374665,140377,78,bajo,mas de 15,10514,entre 5-15,mas de 20,Mortgage,Bachelor,Single,entre 10-20,0.30499938,0.6950006200000001,70117.38
6110,786,0.8555547347588762,100982,78,bajo,entre 5-15,7289,entre 5-15,menos de 10,Mortgage,Masters,Divorced,mas de 20,0.2680582,0.7319418,86395.63
6111,489,0.3402479867614967,108395,60,medio,entre 5-15,17329,entre 5-15,mas de 20,Mortgage,PhD,Married,entre 10-20,0.27909216,0.72090784,36881.18
6112,681,0.0053833675301241,117986,62,alto,entre 5-15,15396,entre 5-15,entre 10-20,Rent,Masters,Single,menos de 10,0.1613833,0.8386167,635.16
6113,390,0.8315175744496863,188145,26,bajo,entre 5-15,16640,entre 5-15,mas de 20,Mortgage,High School,Married,menos de 10,0.23703721,0.76296279,156445.87
6114,773,0.6940694608273539,68421,51,alto,entre 5-15,19944,menos de 5,entre 10-20,Mortgage,Masters,Widowed,entre 10-20,0.0,1.0,47488.93
6115,795,0.9906125478688806,40801,71,medio,entre 5-15,19688,menos de 5,mas de 20,Mortgage,Bachelor,Divorced,entre 10-20,0.31039158,0.68960842,40417.98
6116,645,0.5004994929708,191105,33,medio,entre 5-15,1616,entre 5-15,entre 10-20,Own,Masters,Single,entre 10-20,0.22287348,0.7771265199999999,95647.96
6117,732,0.5561517641761606,58930,56,alto,entre 5-15,5911,menos de 5,mas de 20,Rent,PhD,Divorced,menos de 10,0.27505332,0.72494668,32774.02
6118,579,0.1505158953502212,180434,66,alto,mas de 15,6613,entre 5-15,menos de 10,Own,Bachelor,Married,menos de 10,0.29402816,0.70597184,27158.19
6119,432,0.1469247484350297,90693,35,bajo,entre 5-15,6591,entre 5-15,entre 10-20,Rent,Bachelor,Divorced,entre 10-20,0.22432427,0.77567573,13325.05
6120,836,0.0711636263308441,68966,72,medio,mas de 15,3871,menos de 5,entre 10-20,Rent,Masters,Widowed,entre 10-20,0.0,1.0,4907.87
6121,509,0.0113630856830876,144462,44,alto,entre 5-15,5256,entre 5-15,menos de 10,Mortgage,PhD,Single,menos de 10,0.18149045,0.81850955,1641.53
6122,773,0.7888574782001258,48147,18,alto,menos de 5,7173,entre 5-15,menos de 10,Mortgage,Bachelor,Married,mas de 20,0.22642772,0.77357228,37981.12
6123,584,0.6293818357663233,198886,54,medio,menos de 5,19451,entre 5-15,mas de 20,Rent,PhD,Married,entre 10-20,0.27347082,0.72652918,125175.24
6124,705,0.2766564591574123,122809,63,medio,mas de 15,1776,menos de 5,mas de 20,Mortgage,PhD,Married,menos de 10,0.28679267,0.7132073299999999,33975.9
6125,469,0.3828567368195162,174571,86,bajo,menos de 5,1020,mas de 15,entre 10-20,Mortgage,Masters,Divorced,entre 10-20,0.26325232,0.73674768,66835.68
6126,550,0.0929930828662258,135807,52,medio,entre 5-15,16552,entre 5-15,menos de 10,Rent,Bachelor,Divorced,entre 10-20,0.18752058,0.8124794200000001,12629.11
6127,304,0.8319178594673073,140936,54,medio,entre 5-15,7687,entre 5-15,mas de 20,Mortgage,PhD,Married,mas de 20,0.2758051,0.7241949,117247.18
6128,343,0.3755993086410488,187183,64,medio,entre 5-15,3356,entre 5-15,mas de 20,Own,High School,Widowed,menos de 10,0.22091934,0.77908066,70305.81
6129,638,0.1924010440795454,197992,35,alto,mas de 15,4726,menos de 5,mas de 20,Rent,Masters,Divorced,entre 10-20,0.17841448,0.82158552,38093.87
6130,605,0.2607552145751436,143833,57,alto,entre 5-15,1581,menos de 5,mas de 20,Mortgage,High School,Widowed,mas de 20,0.15704513,0.84295487,37505.2
6131,306,0.649200267317827,175259,43,alto,entre 5-15,12786,mas de 15,menos de 10,Rent,Bachelor,Married,entre 10-20,0.2720676,0.7279324,113778.19
6132,783,0.6190922830614611,138972,87,bajo,entre 5-15,9192,menos de 5,mas de 20,Own,Bachelor,Divorced,menos de 10,0.35376787,0.64623213,86036.49
6133,567,0.4244648479859207,119661,26,medio,menos de 5,14151,entre 5-15,entre 10-20,Mortgage,High School,Married,mas de 20,0.231044,0.768956,50791.89
6134,639,0.9275745889881644,161398,87,bajo,entre 5-15,3450,mas de 15,menos de 10,Rent,Masters,Married,entre 10-20,0.25203955,0.74796045,149708.68
6135,719,0.0631857723253299,29136,86,medio,entre 5-15,13520,mas de 15,entre 10-20,Mortgage,Bachelor,Widowed,entre 10-20,0.19332622,0.80667378,1840.98
6136,316,0.7815370240964497,112483,20,bajo,entre 5-15,8293,mas de 15,menos de 10,Rent,Bachelor,Widowed,menos de 10,0.23743792,0.76256208,87909.63
6137,372,0.2754405473474567,130157,52,medio,entre 5-15,9595,entre 5-15,entre 10-20,Own,Bachelor,Widowed,mas de 20,0.23732476,0.76267524,35850.52
6138,563,0.909211498242547,118294,36,bajo,menos de 5,11217,entre 5-15,menos de 10,Mortgage,High School,Single,mas de 20,0.25827736,0.74172264,107554.26
6139,615,0.373610929425387,140124,52,alto,entre 5-15,13489,entre 5-15,entre 10-20,Mortgage,High School,Divorced,menos de 10,0.15436225,0.84563775,52351.86
6140,656,0.1767977257281238,60195,52,medio,mas de 15,2900,entre 5-15,menos de 10,Own,Masters,Widowed,mas de 20,0.16605353,0.83394647,10642.34
6141,321,0.9730083213166162,48145,57,medio,menos de 5,8753,entre 5-15,menos de 10,Rent,Bachelor,Single,mas de 20,0.27658325,0.7234167499999999,46845.49
6142,337,0.3806308134701185,124016,41,medio,menos de 5,18475,mas de 15,menos de 10,Rent,Bachelor,Married,menos de 10,0.22680454,0.77319546,47204.31
6143,470,0.4186513970200347,21386,41,alto,entre 5-15,12514,entre 5-15,mas de 20,Mortgage,Masters,Married,mas de 20,0.23072997,0.7692700299999999,8953.28
6144,494,0.3890419651705215,116587,69,medio,menos de 5,13841,menos de 5,menos de 10,Rent,High School,Widowed,mas de 20,0.0,1.0,45357.24
6145,688,0.6140320608813731,57300,33,bajo,menos de 5,4002,mas de 15,entre 10-20,Mortgage,PhD,Widowed,menos de 10,0.21023393,0.78976607,35184.04
6146,827,0.9716866343999816,120262,67,medio,mas de 15,14200,mas de 15,menos de 10,Mortgage,Bachelor,Married,entre 10-20,0.30171928,0.6982807200000001,116856.98
6147,722,0.1248875581881794,45171,35,medio,entre 5-15,3228,mas de 15,mas de 20,Mortgage,PhD,Divorced,mas de 20,0.22871026,0.7712897400000001,5641.3
6148,709,0.6653416730672166,63977,19,bajo,menos de 5,13801,menos de 5,mas de 20,Mortgage,Masters,Widowed,mas de 20,0.19344972,0.80655028,42566.56
6149,384,0.0153494072454331,166597,88,alto,menos de 5,3924,entre 5-15,mas de 20,Own,PhD,Divorced,mas de 20,0.27925155,0.72074845,2557.17
6150,396,0.7740370090457502,80979,27,medio,entre 5-15,10786,menos de 5,entre 10-20,Rent,Bachelor,Married,entre 10-20,0.26630884,0.73369116,62680.74
6151,494,0.298982133212335,158546,42,alto,menos de 5,2427,menos de 5,menos de 10,Own,Masters,Divorced,entre 10-20,0.1745776,0.8254224,47402.42
6152,571,0.9573761927344072,47096,30,medio,menos de 5,7784,menos de 5,mas de 20,Rent,Bachelor,Single,menos de 10,0.24274515,0.75725485,45088.59
6153,504,0.4117511374321962,108896,54,alto,entre 5-15,7985,entre 5-15,entre 10-20,Rent,High School,Divorced,menos de 10,0.17947344,0.82052656,44838.05
6154,813,0.5522860892392858,182744,40,alto,entre 5-15,1941,entre 5-15,menos de 10,Rent,PhD,Married,entre 10-20,0.25907618,0.74092382,100926.97
6155,320,0.674021464493595,81324,88,bajo,entre 5-15,1061,entre 5-15,entre 10-20,Rent,Bachelor,Divorced,entre 10-20,0.29600906,0.70399094,54814.12
6156,667,0.1913946339245955,142657,20,medio,entre 5-15,14115,entre 5-15,mas de 20,Mortgage,High School,Widowed,entre 10-20,0.0,1.0,27303.78
6157,824,0.5245091925497128,49947,36,alto,entre 5-15,11343,mas de 15,menos de 10,Mortgage,Bachelor,Widowed,mas de 20,0.17433842,0.82566158,26197.66
6158,791,0.3300211363261621,71035,54,bajo,menos de 5,13763,mas de 15,entre 10-20,Own,Masters,Divorced,entre 10-20,0.26210123,0.7378987699999999,23443.05
6159,392,0.570478191063065,111475,77,medio,entre 5-15,18359,menos de 5,mas de 20,Own,Masters,Widowed,entre 10-20,0.23860215,0.76139785,63594.06
6160,342,0.1054784713284142,42003,40,alto,mas de 15,12538,entre 5-15,entre 10-20,Mortgage,High School,Widowed,mas de 20,0.0,1.0,4430.41
6161,481,0.40574978493015,196312,29,medio,mas de 15,7743,menos de 5,mas de 20,Own,Bachelor,Married,mas de 20,0.33226782,0.66773218,79653.55
6162,778,0.1443315945834843,24038,50,alto,entre 5-15,8502,menos de 5,entre 10-20,Mortgage,Bachelor,Widowed,menos de 10,0.16370343,0.83629657,3469.44
6163,494,0.3960225425649341,114278,58,medio,entre 5-15,6525,entre 5-15,entre 10-20,Mortgage,Bachelor,Widowed,menos de 10,0.20546116,0.79453884,45256.66
6164,445,0.9975733826030366,51510,52,alto,entre 5-15,17984,mas de 15,entre 10-20,Own,Bachelor,Married,entre 10-20,0.31658787,0.68341213,51385.0
6165,714,0.2870550498848464,67273,51,bajo,entre 5-15,13279,entre 5-15,entre 10-20,Rent,Masters,Divorced,mas de 20,0.21563557,0.78436443,19311.05
6166,718,0.2220591302765505,130075,39,alto,menos de 5,18114,mas de 15,mas de 20,Mortgage,PhD,Divorced,mas de 20,0.21709976,0.78290024,28884.34
6167,771,0.8114625692046322,48667,69,medio,entre 5-15,4766,entre 5-15,menos de 10,Own,High School,Married,entre 10-20,0.32199344,0.67800656,39491.45
6168,596,0.3836486620830425,39866,23,alto,entre 5-15,5129,entre 5-15,menos de 10,Rent,PhD,Divorced,menos de 10,0.25829735,0.74170265,15294.54
6169,327,0.722408513342002,89085,21,alto,entre 5-15,14728,entre 5-15,entre 10-20,Mortgage,Masters,Married,mas de 20,0.20116158,0.79883842,64355.76
6170,550,0.9060872032696176,149281,78,bajo,entre 5-15,6333,menos de 5,menos de 10,Own,High School,Single,menos de 10,0.2812156,0.7187844,135261.6
6171,621,0.8159435670352297,123445,59,medio,mas de 15,10156,mas de 15,menos de 10,Mortgage,High School,Widowed,menos de 10,0.20652486,0.79347514,100724.15
6172,347,0.7243298742319474,37688,60,medio,entre 5-15,8444,menos de 5,entre 10-20,Rent,Masters,Single,menos de 10,0.23326135,0.76673865,27298.54
6173,584,0.8655055777340179,143715,86,alto,menos de 5,19508,menos de 5,entre 10-20,Rent,Masters,Single,entre 10-20,0.20302624,0.79697376,124386.13
6174,477,0.8963522626025225,20628,56,alto,mas de 15,10070,menos de 5,menos de 10,Own,PhD,Married,menos de 10,0.31922892,0.68077108,18489.95
6175,644,0.1008980797862696,110551,68,alto,menos de 5,16715,menos de 5,entre 10-20,Mortgage,High School,Single,entre 10-20,0.17926985,0.8207301499999999,11154.38
6176,375,0.4071259557768794,39143,58,alto,entre 5-15,11599,entre 5-15,menos de 10,Rent,Bachelor,Widowed,entre 10-20,0.17347448,0.82652552,15936.13
6177,784,0.9803559276636504,69484,30,bajo,entre 5-15,7372,entre 5-15,menos de 10,Mortgage,High School,Widowed,mas de 20,0.18169592,0.81830408,68119.05
6178,830,0.5158004488837833,167778,21,bajo,entre 5-15,15051,menos de 5,entre 10-20,Mortgage,PhD,Divorced,menos de 10,0.20415728,0.79584272,86539.97
6179,573,0.3401741060240049,133760,74,medio,entre 5-15,8951,menos de 5,mas de 20,Mortgage,High School,Widowed,entre 10-20,0.18575267,0.8142473299999999,45501.69
6180,458,0.6190692923644933,38468,43,bajo,menos de 5,8064,menos de 5,mas de 20,Mortgage,PhD,Widowed,mas de 20,0.21864377,0.78135623,23814.36
6181,373,0.7609365718145504,195758,44,alto,entre 5-15,14750,entre 5-15,mas de 20,Mortgage,Masters,Married,mas de 20,0.22034183,0.77965817,148959.42
6182,798,0.5507806926529084,51560,70,alto,entre 5-15,8908,mas de 15,mas de 20,Mortgage,Masters,Single,mas de 20,0.25419673,0.74580327,28398.25
6183,768,0.3395370107296782,183506,35,alto,menos de 5,13233,mas de 15,menos de 10,Mortgage,Masters,Single,menos de 10,0.15677169,0.84322831,62307.08
6184,300,0.6228434593246831,157763,58,alto,menos de 5,17299,entre 5-15,entre 10-20,Own,PhD,Divorced,menos de 10,0.20552899,0.79447101,98261.65
6185,591,0.2551236190817538,153525,36,medio,entre 5-15,11963,entre 5-15,entre 10-20,Rent,Masters,Single,entre 10-20,0.16387272,0.83612728,39167.85
6186,410,0.3651689320492637,78180,36,bajo,menos de 5,7493,menos de 5,mas de 20,Own,Bachelor,Single,menos de 10,0.23598166,0.76401834,28548.91
6187,636,0.6963708910223695,76486,56,alto,menos de 5,11249,entre 5-15,entre 10-20,Mortgage,PhD,Divorced,mas de 20,0.21600261,0.78399739,53262.62
6188,688,0.9378182472057242,173540,75,bajo,entre 5-15,10376,mas de 15,entre 10-20,Rent,High School,Widowed,menos de 10,0.20145503,0.79854497,162748.98
6189,578,0.6078755092645188,121339,56,alto,entre 5-15,5429,entre 5-15,menos de 10,Rent,High School,Single,menos de 10,0.21192826,0.78807174,73759.01
6190,638,0.565502791481837,149441,64,bajo,mas de 15,17644,entre 5-15,entre 10-20,Own,PhD,Single,entre 10-20,0.2494502,0.7505497999999999,84509.3
6191,738,0.6529831339813656,60814,46,alto,mas de 15,13994,mas de 15,mas de 20,Rent,Masters,Single,menos de 10,0.22746652,0.77253348,39710.52
6192,510,0.7355202167762106,42741,20,bajo,entre 5-15,18394,entre 5-15,entre 10-20,Rent,Masters,Divorced,entre 10-20,0.21440233,0.78559767,31436.87
6193,554,0.6491325475485107,147036,72,medio,mas de 15,4394,entre 5-15,entre 10-20,Own,Masters,Married,entre 10-20,0.33591104,0.66408896,95445.85
6194,733,0.4776556391324581,137239,76,alto,entre 5-15,8996,entre 5-15,entre 10-20,Mortgage,Masters,Single,menos de 10,0.19882742,0.80117258,65552.98
6195,676,0.5354396702079484,53196,71,bajo,entre 5-15,18922,mas de 15,mas de 20,Own,PhD,Single,menos de 10,0.30407774,0.69592226,28483.25
6196,476,0.522878415196781,126302,45,alto,menos de 5,5844,entre 5-15,menos de 10,Mortgage,Masters,Married,entre 10-20,0.16562063,0.83437937,66040.59
6197,696,0.5818940549948785,144843,26,medio,menos de 5,17334,menos de 5,menos de 10,Own,PhD,Single,mas de 20,0.21180804,0.78819196,84283.28
6198,409,0.8722677906651944,148881,84,medio,entre 5-15,12277,entre 5-15,entre 10-20,Rent,Bachelor,Single,mas de 20,0.30745643,0.69254357,129864.1
6199,404,0.4962723053335707,114087,33,alto,menos de 5,12117,mas de 15,mas de 20,Rent,Masters,Widowed,entre 10-20,0.17547378,0.82452622,56618.22
6200,414,0.4658601076055837,91946,54,alto,entre 5-15,7749,menos de 5,menos de 10,Mortgage,PhD,Divorced,entre 10-20,0.21657908,0.78342092,42833.97
6201,599,0.9750188335939342,179897,29,bajo,entre 5-15,18486,menos de 5,mas de 20,Rent,High School,Widowed,menos de 10,0.23159967,0.76840033,175402.96
6202,739,0.2116558402182449,161695,84,bajo,menos de 5,16852,menos de 5,entre 10-20,Own,Masters,Divorced,mas de 20,0.22162354,0.77837646,34223.69
6203,554,0.9126569501729666,189735,56,medio,entre 5-15,4522,menos de 5,menos de 10,Rent,High School,Divorced,entre 10-20,0.2285336,0.7714664,173162.97
6204,377,0.1064648470032736,65503,89,alto,entre 5-15,6300,menos de 5,entre 10-20,Mortgage,Masters,Married,entre 10-20,0.25499618,0.74500382,6973.77
6205,490,0.2149750457143664,56748,41,bajo,mas de 15,7349,menos de 5,menos de 10,Own,Bachelor,Single,mas de 20,0.2281636,0.7718364,12199.4
6206,569,0.3097543637519209,197231,77,alto,entre 5-15,1798,menos de 5,menos de 10,Mortgage,PhD,Single,menos de 10,0.20325717,0.79674283,61093.16
6207,679,0.0239275285986422,113732,50,bajo,menos de 5,2700,entre 5-15,mas de 20,Own,Bachelor,Widowed,entre 10-20,0.23727213,0.76272787,2721.33
6208,373,0.0076191411055727,151744,29,medio,entre 5-15,15067,menos de 5,menos de 10,Mortgage,High School,Divorced,mas de 20,0.1678513,0.8321487,1156.16
6209,749,0.4440339017032737,48470,34,bajo,menos de 5,5550,mas de 15,mas de 20,Mortgage,PhD,Married,menos de 10,0.27615383,0.7238461700000001,21522.32
6210,430,0.2067105301111643,169898,30,medio,entre 5-15,2823,menos de 5,entre 10-20,Rent,PhD,Married,menos de 10,0.24689794,0.75310206,35119.71
6211,682,0.6159132374710089,184394,51,medio,mas de 15,12936,entre 5-15,entre 10-20,Rent,Masters,Widowed,menos de 10,0.16441356,0.83558644,113570.71
6212,475,0.3583439922372421,148449,36,bajo,entre 5-15,10504,menos de 5,mas de 20,Own,Masters,Widowed,entre 10-20,0.17932291,0.82067709,53195.81
6213,690,0.2924394656223242,137313,57,medio,entre 5-15,18563,menos de 5,menos de 10,Rent,High School,Married,menos de 10,0.17941071,0.82058929,40155.74
6214,532,0.1694550016530635,99509,30,alto,mas de 15,3923,entre 5-15,menos de 10,Rent,High School,Divorced,mas de 20,0.19926837,0.80073163,16862.3
6215,716,0.4040380962061326,32238,59,medio,menos de 5,2253,entre 5-15,entre 10-20,Mortgage,Masters,Widowed,entre 10-20,0.15596299,0.84403701,13025.38
6216,529,0.9475611211875145,104663,86,alto,menos de 5,7201,entre 5-15,mas de 20,Mortgage,High School,Married,entre 10-20,0.26189873,0.73810127,99174.59
6217,490,0.574561394928652,92842,79,bajo,entre 5-15,11205,entre 5-15,mas de 20,Rent,PhD,Married,menos de 10,0.2869763,0.7130236999999999,53343.43
6218,373,0.327824223210465,88981,46,bajo,mas de 15,8687,entre 5-15,entre 10-20,Mortgage,PhD,Widowed,mas de 20,0.17525612,0.82474388,29170.13
6219,397,0.3870056358621716,129950,30,alto,entre 5-15,12533,menos de 5,menos de 10,Own,Masters,Married,mas de 20,0.2142527,0.7857473,50291.38
6220,609,0.947996649743672,116331,66,alto,mas de 15,17956,menos de 5,menos de 10,Rent,High School,Married,mas de 20,0.2786085,0.7213915,110281.4
6221,384,0.0682883542441419,170091,35,medio,entre 5-15,7889,mas de 15,menos de 10,Rent,Masters,Widowed,entre 10-20,0.0,1.0,11615.23
6222,690,0.4498046844915369,96499,54,alto,entre 5-15,16432,entre 5-15,entre 10-20,Rent,Masters,Divorced,menos de 10,0.17808403,0.82191597,43405.7
6223,553,0.9732240749898368,102625,30,medio,mas de 15,12444,entre 5-15,menos de 10,Rent,Bachelor,Widowed,entre 10-20,0.20977393,0.79022607,99877.12
6224,581,0.3227010378837877,41408,79,bajo,mas de 15,3940,menos de 5,entre 10-20,Own,PhD,Married,menos de 10,0.3233381,0.6766619,13362.4
6225,584,0.1652895046600986,132338,43,medio,entre 5-15,17252,mas de 15,entre 10-20,Rent,High School,Divorced,mas de 20,0.215397,0.7846029999999999,21874.08
6226,678,0.8593097275047805,84575,67,alto,entre 5-15,4206,mas de 15,entre 10-20,Mortgage,Bachelor,Divorced,entre 10-20,0.22163503,0.7783649699999999,72676.12
6227,469,0.3406079265753132,20506,18,alto,entre 5-15,7474,entre 5-15,menos de 10,Own,Masters,Widowed,entre 10-20,0.0,1.0,6984.51
6228,364,0.6926585517762682,100055,33,medio,menos de 5,7865,menos de 5,mas de 20,Rent,High School,Divorced,mas de 20,0.25368357,0.74631643,69303.95
6229,325,0.145632088962198,157023,65,medio,entre 5-15,5982,entre 5-15,mas de 20,Own,Bachelor,Married,menos de 10,0.29266387,0.7073361300000001,22867.59
6230,316,0.0195051197431642,150976,34,medio,menos de 5,18578,entre 5-15,menos de 10,Mortgage,High School,Married,entre 10-20,0.20004514,0.7999548599999999,2944.8
6231,318,0.9496766043543649,161078,45,alto,entre 5-15,18061,menos de 5,menos de 10,Mortgage,Bachelor,Divorced,entre 10-20,0.23755604,0.76244396,152972.01
6232,740,0.1616064845279894,65728,86,bajo,entre 5-15,11072,menos de 5,entre 10-20,Mortgage,High School,Widowed,entre 10-20,0.1537537,0.8462463,10622.07
6233,557,0.7783834993700292,161244,32,alto,mas de 15,5731,entre 5-15,menos de 10,Rent,Masters,Single,entre 10-20,0.18688224,0.81311776,125509.67
6234,555,0.7726330283634646,179716,31,bajo,menos de 5,8459,entre 5-15,entre 10-20,Own,Masters,Divorced,entre 10-20,0.27366203,0.72633797,138854.52
6235,651,0.1728834558625714,96678,84,medio,entre 5-15,19431,mas de 15,mas de 20,Own,High School,Single,entre 10-20,0.25276044,0.74723956,16714.03
6236,665,0.6371138853822436,21628,73,alto,menos de 5,16841,menos de 5,menos de 10,Own,Bachelor,Single,entre 10-20,0.22321631,0.77678369,13779.5
6237,640,0.6504854759976467,110293,70,medio,entre 5-15,14337,mas de 15,entre 10-20,Mortgage,Bachelor,Divorced,entre 10-20,0.27271128,0.72728872,71743.99
6238,568,0.0956538875869914,91448,85,medio,menos de 5,15932,entre 5-15,entre 10-20,Mortgage,PhD,Divorced,entre 10-20,0.24466823,0.75533177,8747.36
6239,305,0.1603222077215584,174864,31,medio,menos de 5,15522,entre 5-15,entre 10-20,Mortgage,PhD,Divorced,entre 10-20,0.19481947,0.80518053,28034.58
6240,537,0.3687350287588136,55108,48,bajo,entre 5-15,4441,entre 5-15,menos de 10,Own,High School,Married,mas de 20,0.2678471,0.7321529,20320.25
6241,712,0.0921962468897837,119733,72,alto,mas de 15,2605,mas de 15,mas de 20,Mortgage,Bachelor,Widowed,menos de 10,0.19033676,0.80966324,11038.93
6242,382,0.8300760897299851,95179,52,bajo,entre 5-15,1484,menos de 5,entre 10-20,Own,High School,Widowed,menos de 10,0.22431734,0.77568266,79005.81
6243,588,0.709369302197133,118056,22,alto,entre 5-15,8877,mas de 15,menos de 10,Rent,Masters,Divorced,entre 10-20,0.19308914,0.80691086,83745.3
6244,756,0.0228264804710904,34311,82,medio,entre 5-15,3575,mas de 15,entre 10-20,Rent,Masters,Divorced,mas de 20,0.22074369,0.7792563100000001,783.2
6245,713,0.6728097844421331,31636,58,bajo,mas de 15,16786,mas de 15,mas de 20,Rent,Bachelor,Widowed,mas de 20,0.20163223,0.79836777,21285.01
6246,764,0.5973500697853091,179957,74,medio,entre 5-15,15953,entre 5-15,mas de 20,Mortgage,Masters,Divorced,menos de 10,0.22044927,0.77955073,107497.33
6247,494,0.7326200994697142,124584,55,medio,entre 5-15,14161,entre 5-15,menos de 10,Mortgage,PhD,Married,mas de 20,0.27084386,0.72915614,91272.74
6248,708,0.913851484144368,139232,24,bajo,menos de 5,3685,entre 5-15,mas de 20,Mortgage,PhD,Single,menos de 10,0.21679688,0.78320312,127237.37
6249,405,0.4179086357141827,115248,36,bajo,mas de 15,4304,menos de 5,entre 10-20,Own,Masters,Divorced,entre 10-20,0.26471114,0.73528886,48163.13
6250,739,0.5691525759010273,171366,66,medio,mas de 15,7130,menos de 5,mas de 20,Mortgage,PhD,Single,mas de 20,0.27325177,0.72674823,97533.4
6251,347,0.3328829253742591,196133,41,medio,mas de 15,4063,mas de 15,menos de 10,Mortgage,High School,Married,entre 10-20,0.25122005,0.7487799500000001,65289.33
6252,763,0.8922278802977366,59542,67,bajo,entre 5-15,15859,entre 5-15,entre 10-20,Own,Bachelor,Married,entre 10-20,0.34443533,0.65556467,53125.03
6253,808,0.9201651673755444,73483,85,medio,entre 5-15,19963,entre 5-15,entre 10-20,Rent,Masters,Widowed,entre 10-20,0.16429734,0.83570266,67616.5
6254,509,0.6102809124568586,179291,50,alto,mas de 15,4347,entre 5-15,entre 10-20,Mortgage,Bachelor,Divorced,entre 10-20,0.25179967,0.74820033,109417.88
6255,335,0.906747642409336,138930,45,medio,mas de 15,8663,entre 5-15,entre 10-20,Own,High School,Widowed,mas de 20,0.271892,0.728108,125974.45
6256,333,0.166967607459777,77623,63,alto,mas de 15,6350,menos de 5,entre 10-20,Own,High School,Single,menos de 10,0.19373325,0.80626675,12960.53
6257,340,0.3656312342427525,59345,51,medio,entre 5-15,3296,mas de 15,menos de 10,Own,PhD,Single,entre 10-20,0.22900407,0.77099593,21698.39
6258,693,0.7019153536078107,165958,46,medio,menos de 5,3816,mas de 15,entre 10-20,Mortgage,Masters,Divorced,menos de 10,0.22893296,0.77106704,116488.47
6259,329,0.7279329955439188,27278,18,medio,menos de 5,5707,menos de 5,entre 10-20,Own,High School,Divorced,entre 10-20,0.2559323,0.7440677,19856.56
6260,539,0.5523903326270884,168145,28,medio,entre 5-15,14507,mas de 15,menos de 10,Own,Masters,Single,mas de 20,0.20975256,0.79024744,92881.67
6261,663,0.4045052791216338,149432,24,alto,entre 5-15,17967,entre 5-15,menos de 10,Mortgage,Masters,Widowed,mas de 20,0.0,1.0,60446.03
6262,697,0.6055121269898345,160530,85,medio,mas de 15,18829,menos de 5,entre 10-20,Rent,Bachelor,Divorced,mas de 20,0.2339423,0.7660577,97202.86
6263,374,0.2130135320222085,123074,73,medio,entre 5-15,13800,menos de 5,entre 10-20,Own,Bachelor,Divorced,entre 10-20,0.25502872,0.74497128,26216.43
6264,477,0.7168934742827521,120155,24,bajo,menos de 5,14919,menos de 5,menos de 10,Rent,PhD,Widowed,mas de 20,0.17417441,0.82582559,86138.34
6265,313,0.8665402793414745,91433,60,alto,menos de 5,8170,entre 5-15,mas de 20,Rent,Bachelor,Widowed,menos de 10,0.22795328,0.77204672,79230.38
6266,569,0.2050665381411165,148515,79,medio,menos de 5,17060,mas de 15,menos de 10,Own,High School,Widowed,entre 10-20,0.15877643,0.84122357,30455.46
6267,443,0.0861677608138434,110597,72,medio,entre 5-15,11877,entre 5-15,menos de 10,Own,PhD,Divorced,entre 10-20,0.22933179,0.77066821,9529.9
6268,562,0.4572230044835926,35145,88,alto,mas de 15,17089,entre 5-15,menos de 10,Own,PhD,Married,entre 10-20,0.3195183,0.6804817000000001,16069.1
6269,317,0.3280889325914178,54095,49,alto,entre 5-15,1414,mas de 15,menos de 10,Rent,High School,Married,entre 10-20,0.19637355,0.80362645,17747.97
6270,606,0.4010834728922379,137196,65,bajo,entre 5-15,2913,entre 5-15,mas de 20,Mortgage,Bachelor,Married,menos de 10,0.31424007,0.68575993,55027.05
6271,774,0.8260480803539042,98932,55,alto,mas de 15,6545,mas de 15,mas de 20,Mortgage,High School,Single,entre 10-20,0.2336445,0.7663555,81722.59
6272,822,0.9722099643742994,124967,69,alto,entre 5-15,15220,menos de 5,menos de 10,Own,Bachelor,Widowed,mas de 20,0.22005863,0.77994137,121494.16
6273,316,0.0764078639936369,158651,36,bajo,mas de 15,19969,entre 5-15,entre 10-20,Own,PhD,Widowed,menos de 10,0.18842188,0.81157812,12122.18
6274,825,0.0118108928939217,156280,32,alto,entre 5-15,13898,menos de 5,menos de 10,Rent,Masters,Married,entre 10-20,0.0,1.0,1845.81
6275,482,0.6166350295136382,157054,59,medio,entre 5-15,1059,menos de 5,mas de 20,Own,High School,Single,menos de 10,0.24378812,0.75621188,96845.0
6276,302,0.6895294625089126,105887,50,medio,entre 5-15,1209,entre 5-15,mas de 20,Own,High School,Married,menos de 10,0.21982679,0.7801732100000001,73012.21
